entry_price,8.0,8.5,9.0,9.5,10.0
300,2.1298211085812095,2.3045183469198394,2.4792155852584687,2.6539128235970986,2.828610061935728
325,1.8388565000739554,1.9896875492027513,2.1405185983315462,2.291349647460342,2.4421806965891375
350,1.6178364577512725,1.750538476767778,1.8832404957842832,2.015942514800789,2.148644533817294
355,1.5798584659934938,1.7094453640963228,1.8390322621991513,1.9686191603019805,2.098206058404809
375,1.4442463056214112,1.5627097014701377,1.6811730973188637,1.7996364931675901,1.9180998890163163
400,1.3042981020372038,1.4112823344115388,1.5182665667858735,1.6252507991602083,1.732235031534543
425,1.1890760284485709,1.2866092426268314,1.3841424568050915,1.481675670983352,1.5792088851616122
